Price,Close,High,Low,Open,Volume,Date
2014-05-22,248.0683441162109,250.90779851966832,244.44016240722533,244.7331277192576,18745180.0,
2014-05-23,254.0739898681641,255.0993609377552,248.33877456267592,250.490892477774,16566818.0,
2014-05-26,248.27117919921875,256.90217074956047,242.25425064976145,255.21204290155728,16073584.0,
2014-05-27,245.17257690429688,249.6908919421608,242.27678580745624,248.56413001230368,11273379.0,
2014-05-28,245.3866424560547,249.37539330802767,244.45142499104827,245.5443849054757,11351815.0,
2014-05-29,241.927490234375,246.4007358376041,240.7556440297754,246.1979241130581,27659174.0,
2014-05-30,239.93313598632807,245.56694593114383,238.87397791152483,244.5078028994901,17293884.0,
2014-06-02,243.8767852783203,245.240175911212,240.0683264211997,242.19790973554024,8806299.0,
2014-06-03,246.85145568847656,248.3387868707493,242.7838333351778,244.1246893758844,10874352.0,
2014-06-04,242.8176422119141,248.2937246734953,242.5359592393349,246.23174514161863,8826406.0,
2014-06-05,245.6120147705078,246.7387766884559,239.83171499950416,243.0429909786008,19974435.0,
2014-06-06,252.9359741210937,255.32470569973216,248.81201540509363,249.55567343314289,29319340.0,
2014-06-09,252.9923095703125,255.25711581907265,250.61484517897912,254.64865052987508,13497804.0,
2014-06-10,252.01202392578125,254.75005740371168,247.989471071947,254.75005740371168,15760599.0,
2014-06-11,248.3613128662109,252.3951180802589,246.1979276011432,252.3951180802589,15164409.0,
2014-06-12,246.5697479248047,250.93033543185032,244.30495680683453,247.56130200708725,11767348.0,
2014-06-13,243.80918884277344,249.46554823236684,241.7359420559312,247.955682416458,14646904.0,
2014-06-16,240.10211181640625,244.2824069293076,238.2316919930507,244.2824069293076,14371376.0,
2014-06-17,245.6458282470703,246.3782190151436,238.4458009010353,238.4458009010353,15824961.0,
2014-06-18,240.3950958251953,248.259909652987,239.0204378618976,245.18384149539395,19212704.0,
2014-06-19,234.84014892578125,242.24298786467105,232.47395184251732,242.02890881084872,23126286.0,
2014-06-20,233.5781707763672,236.4852140923841,233.0711264134034,235.6964867739673,12855084.0,
2014-06-23,233.90493774414065,235.47114020459827,230.76126550429723,233.69085868450625,14768300.0,
2014-06-24,238.8401641845703,239.5049510175314,235.4936652965243,235.4936652965243,11890148.0,
2014-06-25,236.8457946777344,238.72749708300128,236.2035424653505,238.3443932020629,10564797.0,
2014-06-26,228.03448486328125,231.414785632607,226.8626536816584,230.9866124969356,24480677.0,
2014-06-27,228.07955932617188,230.6485831555105,226.97533202876772,227.60631690683456,9225499.0,
2014-06-30,228.8232269287109,229.85985029029885,225.3527876180888,228.18097474761043,20656550.0,
2014-07-01,227.15560913085932,229.9837810980405,226.9189804152801,229.2288557666592,9653273.0,
2014-07-02,229.46548461914065,231.51619675513348,228.0570246796684,229.18378661398663,12293489.0,
2014-07-03,226.8175811767578,230.98660920552624,226.1415270497854,229.8598473128561,11575392.0,
2014-07-04,232.5528259277344,233.64578593380588,226.0964717601504,226.47956059800893,12957117.0,
2014-07-07,231.48239135742188,233.69084591929663,230.08519875720685,232.78943036798705,14019093.0,
2014-07-08,224.2372894287109,233.1274590869368,223.09926022150788,231.2119548494516,17484768.0,
2014-07-09,225.5668792724609,227.5837743396696,223.6626423429846,225.8034929523103,14903156.0,
2014-07-10,224.7218170166016,230.1978844455178,221.08236770186565,225.4091385141599,18600100.0,
2014-07-11,217.803466796875,225.80348811525343,217.161214636465,224.271087758658,17783841.0,
2014-07-14,216.7330474853516,219.69642737640456,216.0006417188448,218.27671520231613,13764770.0,
2014-07-15,219.0879821777344,220.84574402314755,217.02600273510268,217.10488900715995,15345123.0,
2014-07-16,223.0316772460937,223.77533534893777,219.49363375095484,219.49363375095484,13957671.0,
2014-07-17,221.4091033935547,224.94713128985887,220.91332638847587,222.6485383846781,9426887.0,
2014-07-18,220.11334228515625,221.6457427472736,218.4344666809454,220.8457480819217,9332698.0,
2014-07-21,224.82321166992188,227.1556217867196,224.23729607191896,225.35279067611188,16987269.0,
2014-07-22,232.32745361328125,232.9922554752729,225.6006841109277,226.2542036115388,28489939.0,
2014-07-23,232.8457794189453,234.321843326332,230.0964783878016,233.2514179430549,13721398.0,
2014-07-24,234.60354614257807,235.0880559090101,230.76126996856016,232.11339339554127,9673900.0,
2014-07-25,230.2767333984375,235.1105478220412,226.9415022352358,234.79504790013465,13532588.0,
2014-07-28,226.61477661132807,230.65984922604807,225.7133610514532,230.08520094349373,9372911.0,
2014-07-30,226.7387084960937,227.8316684275628,223.7753136054477,226.2541987793123,18616706.0,
2014-07-31,226.80630493164065,229.83730363037563,225.8034835771425,227.144339503396,17722817.0,
2014-08-01,220.011947631836,225.1274609787196,219.71899733271687,224.2260453566692,15826199.0,
2014-08-04,221.97250366210932,223.0316616685424,219.9555935139372,221.0710881118668,14672155.0,
2014-08-05,221.7133331298828,222.6147486509818,218.81755720483835,221.9950311214068,12233949.0,
2014-08-06,222.682357788086,225.03730250755248,220.7330515669548,221.94996706196105,16358373.0,
2014-08-07,222.9415283203125,224.60913659693963,221.6006722819842,222.87390936579132,10844144.0,
2014-08-08,220.9584197998047,221.63447395581565,219.29081152529827,220.74432570424943,9118453.0,
2014-08-11,220.9584197998047,222.47955293319103,220.2598159635494,222.0063105110387,6696796.0,
2014-08-12,221.83729553222656,222.41194380783656,220.0231971159796,222.1978497173004,9556263.0,
2014-08-13,223.13308715820312,224.58661647610143,220.8457611696728,221.5894192859824,14113750.0,
2014-08-14,226.017578125,226.4795532222866,223.4936386322373,224.22602937097045,12062077.0,
2014-08-18,228.29364013671875,228.83448643546984,224.78939899108764,225.6006759607883,7643510.0,
2014-08-19,227.4485626220703,230.53589798414507,226.72743923365243,228.73308199152635,14559347.0,
2014-08-20,224.9809417724609,229.51053889381976,224.304887664682,227.8316634205424,13022078.0,
2014-08-21,224.24856567382807,226.254208535386,223.1218037397987,225.35279297090293,16449220.0,
2014-08-22,224.9696807861328,226.9302543013316,224.29362665932743,225.37531927947532,8571614.0,
2014-08-25,224.40631103515625,227.2683002243071,223.8767320167235,225.35279588579115,7455233.0,
2014-08-26,223.8542022705078,224.66547931539176,221.52180709197785,224.4513852137269,9548209.0,
2014-08-27,223.93307495117188,225.75844079239403,222.3894221698017,224.7218173634196,8391614.0,
2014-08-28,225.05984497070312,226.25421082769728,224.13589475990435,224.13589475990435,15914040.0,
2014-09-01,228.5302581787109,230.0851931977317,224.36123015857464,226.33307098823872,16197464.0,
2014-09-02,230.71617126464844,232.46266568213144,227.74152417373887,229.52180550120104,16556769.0,
2014-09-03,232.3950653076172,233.45422327465303,230.1077245621944,231.02040739678745,21922291.0,
2014-09-04,231.1894073486328,232.99223830551,229.43166070451028,231.88801111383904,9346763.0,
2014-09-05,231.13308715820312,232.8908339270202,229.99505793359504,231.5950622475967,9078852.0,
2014-09-08,233.8485870361328,234.22042358146905,231.6626671234048,232.9922558061277,13886787.0,
2014-09-09,232.7894287109375,234.6598637101185,231.7077360743252,232.58661698275336,9166689.0,
2014-09-10,228.92462158203125,231.91055102026584,228.19223089111887,231.69645694161767,9459033.0,
2014-09-11,229.72463989257807,232.1133866983775,227.155631028792,229.9274666745055,10619105.0,
2014-09-12,228.8683013916016,230.76125602320056,227.9330838726929,229.52182090573163,8749882.0,
2014-09-15,225.97250366210932,228.05701768965184,225.5781475273893,227.40349819468165,8738403.0,
2014-09-16,220.71051025390625,226.2879980686369,220.05699077494825,225.6682805432553,13242995.0,
2014-09-17,222.79502868652344,223.2232018168696,220.6091088056047,221.9499647870637,10887270.0,
2014-09-18,226.4570159912109,227.60631254048988,221.6795376587141,221.9725029767404,9089107.0,
2014-09-19,224.32742309570312,228.9133568220444,223.32460172664835,226.70490236382625,17169819.0,
2014-09-22,223.4485626220703,224.4513689720171,222.58094904562228,223.7753148456339,7900222.0,
2014-09-23,217.6569976806641,224.327430548051,217.02599777751263,223.4823666430437,17694403.0,
2014-09-24,217.4766998291016,219.51614453469364,215.3020473091669,218.2541748478672,15393998.0,
2014-09-25,209.54429626464844,218.09643177775013,207.92175725579253,217.713342945112,33092058.0,
2014-09-26,210.3105010986328,212.20345572779635,206.71612121081884,209.352748944026,15904980.0,
2014-09-29,210.2879638671875,212.4400818373129,209.48795418076097,211.14429510202385,12481132.0,
2014-09-30,213.1161346435547,213.73585218996192,208.4625968216571,209.1273836410286,17642155.0,
2014-10-01,208.94711303710932,213.0936066237616,208.6766973909272,212.64289883697563,8656245.0,
2014-10-07,208.7104949951172,210.6823208368637,208.10202971759568,208.95837599894924,12404189.0,
2014-10-08,211.08795166015625,212.1696442692713,207.5837255200525,207.5837255200525,9827783.0,
2014-10-09,215.133056640625,215.718972264608,211.4260034329208,211.4260034329208,11164671.0,
2014-10-10,216.48516845703125,218.36687090974576,210.952764375613,213.4091151426503,15465656.0,
2014-10-13,215.86544799804688,217.40911581582068,213.6457260035504,216.7443289579909,13881865.0,
2014-10-14,216.620361328125,220.62036433632383,216.02317845842308,220.62036433632383,19077913.0,
2014-10-15,216.620361328125,216.620361328125,216.620361328125,216.620361328125,0.0,
2014-10-16,209.803466796875,215.64010350916223,209.12739757108068,214.45700492874647,19017182.0,
2014-10-17,211.3583831787109,211.97810071136732,208.4963941500928,210.9302100519025,15313270.0,
2014-10-20,210.7161407470703,211.9668583206064,205.42035023700748,211.49361586618056,21187302.0,
2014-10-21,209.4316253662109,211.15557026136065,208.9245809802082,210.53585268805708,17621790.0,
2014-10-22,213.10487365722656,214.265437556837,210.2879687975193,210.72739422197745,13384016.0,
2014-10-27,212.13584899902344,217.22882730257007,211.11049294733348,217.22882730257007,10072622.0,
2014-10-28,210.4907684326172,212.28231711264377,208.6992197525906,212.0795053899364,22023470.0,
2014-10-29,214.44569396972656,214.8513324424804,210.5132948640112,211.06540846412275,17516848.0,
2014-10-30,220.6767120361328,221.1950237095597,213.43163096935385,213.6344426942455,32745121.0,
2014-10-31,225.4767303466797,226.1866014872021,221.26263294942387,221.26263294942387,14086084.0,
2014-11-03,225.8823699951172,227.38096846886188,223.1330690950965,226.254206544746,12376151.0,
2014-11-05,223.39219665527344,227.26827416230824,222.73867720692945,225.8034777798392,15730002.0,
2014-11-07,220.9584197998047,224.30490366736527,220.40630614781844,223.2006763633928,11633677.0,
2014-11-10,218.4457244873047,223.0541929916026,217.97248208261493,221.4767233236862,10482542.0,
2014-11-11,220.3274383544922,222.60349690922368,217.74714715107865,219.1330574403601,10100100.0,
2014-11-12,219.50489807128903,221.5218083327776,218.29926485922863,221.2851795920488,9286081.0,
2014-11-13,218.42320251464844,220.80068199406924,217.104896130483,219.49362788553967,7041533.0,
2014-11-14,218.40066528320312,220.3387042638349,217.4767150674928,218.36686332724904,8424014.0,
2014-11-17,222.017578125,222.54715714059552,217.6908074517345,217.6908074517345,10224348.0,
2014-11-18,222.79502868652344,224.83447343234812,222.01756869556863,222.0739052859894,13410579.0,
2014-11-19,220.4288482666016,223.54998586914425,220.0570116987578,222.79504541452664,8099318.0,
2014-11-20,221.01475524902344,221.67954208304712,218.6598104689938,220.3950376889574,11342020.0,
2014-11-21,224.83447265625,225.5781457335336,220.89080603837164,220.89080603837164,11739875.0,
2014-11-24,222.05137634277344,226.2880083962198,221.22883201524533,225.3978601584536,12426216.0,
2014-11-25,223.7753143310547,224.2034874592672,219.33587068283435,221.995032953185,14606201.0,
2014-11-26,222.4344787597656,223.7753197237071,221.43165734481008,223.5387060394169,13155281.0,
2014-11-27,222.79502868652344,223.7753154461413,221.5330589748018,223.09926131794384,12279963.0,
2014-11-28,223.4598388671875,229.26267337140425,221.56686918591376,223.03166572088523,20881173.0,
2014-12-01,216.69924926757807,223.5387070677901,216.01191276184744,222.87390519876217,17382184.0,
2014-12-02,216.9358673095703,218.87390627752063,215.8879765955517,216.78939216806097,9453044.0,
2014-12-03,218.2203826904297,219.49361975227492,216.0119130746208,216.0119130746208,9789854.0,
2014-12-04,216.01193237304688,219.7077184298672,215.3696801255618,218.16406558928813,10775294.0,
2014-12-05,215.74148559570312,217.91613809393343,215.2344412538312,216.5640148345589,10048267.0,
2014-12-08,212.8682556152344,216.98094744717005,212.33869161557223,216.3386952129407,10238784.0,
2014-12-09,211.79782104492188,214.2429044086188,209.8034605136893,212.0569844171165,10598750.0,
2014-12-10,210.15272521972656,212.04569472650235,209.5780769858441,209.904844235488,13242754.0,
2014-12-11,204.20343017578125,209.352745043294,203.5724453111501,209.352745043294,22620658.0,
2014-12-12,198.84002685546875,205.2963804197858,198.16397274985567,204.39496491686984,17874849.0,
2014-12-15,198.0400238037109,198.71609297497488,196.50762341500675,197.8484793963036,12647964.0,
2014-12-16,194.84002685546875,199.0428570967509,193.735799531056,197.58934289089373,20886278.0,
2014-12-17,195.9442443847656,197.1611598790576,194.8062151609733,194.9865072952101,20779949.0,
2014-12-18,198.3329925537109,199.3921505581427,194.8512859037603,198.6597598269223,14970699.0,
2014-12-19,202.9414520263672,204.7104660462148,198.87382996503231,199.45974553239043,20073537.0,
2014-12-22,203.9217529296875,204.34991103482508,200.78934811215584,203.26821836712705,8305143.0,
2014-12-23,201.4090576171875,203.75271995570984,200.96961716792748,203.3470814607661,10583206.0,
2014-12-24,199.2456817626953,202.1752598239765,198.31046422955305,201.40906711353344,22479751.0,
2014-12-26,200.30484008789065,201.1611713486543,198.33299915105025,199.7977957053645,4890141.0,
2014-12-29,202.14144897460932,202.603424061537,199.87665785568336,200.22595976120144,6931660.0,
2014-12-30,198.34425354003903,202.4569449254141,197.6569321038729,202.16397961638944,11627412.0,
2014-12-31,200.82313537597656,201.442852894382,198.09636926910403,198.3104483060112,8464992.0,
2015-01-01,200.0907440185547,201.01469422527933,199.13299185620463,199.7301898252174,2963643.0,
2015-01-02,199.5611572265625,201.9273692438661,199.2794742739956,200.1358054929473,7331366.0,
2015-01-05,197.375244140625,200.76681230839108,196.98087295029893,199.4372235970328,10103941.0,
2015-01-06,188.41748046875,196.73300265821572,187.4935302158872,196.0569484688002,18627980.0,
2015-01-07,192.51889038085932,193.5329791097204,188.6202929640737,188.64282760057512,20720312.0,
2015-01-08,189.75831604003903,194.4569229865516,189.3301429172487,193.82592309867732,19872227.0,
2015-01-09,193.8710021972656,194.2541060679337,190.4231124906996,191.1893051888869,13392787.0,
2015-01-12,191.6174774169922,194.0287587708845,189.65691888549983,193.91608558685888,10100113.0,
2015-01-13,190.00619506835932,192.66535727753345,189.4090121834656,192.22591684140272,9948711.0,
2015-01-14,188.15830993652344,190.87380873615336,187.3132310170668,189.97239322781925,11380041.0,
2015-01-15,194.7611541748047,196.3048219623736,189.2963541871898,189.2963541871898,16927085.0,
2015-01-16,195.9893341064453,197.18369995414565,192.0118503294136,193.80339910096413,19136963.0,
2015-01-19,198.2315826416016,199.6625621199897,193.52170830921767,196.10199935794304,13339962.0,
2015-01-20,203.5048370361328,204.06821797923376,198.05128964996013,198.64848759020643,13361320.0,
2015-01-21,204.33865356445312,205.386544326986,201.0259714903653,203.94429739597817,17084297.0,
2015-01-22,199.15554809570312,204.44007109733985,198.1977959018092,203.9780959787622,23721627.0,
2015-01-23,199.8654022216797,202.32173789259943,197.63441292675287,200.56399103040692,18080494.0,
2015-01-27,200.34991455078125,202.0738594787539,198.4231428386563,201.2175131526652,17939876.0,
2015-01-28,204.36119079589844,205.0259927174916,199.68511792201105,199.68511792201105,19298126.0,
2015-01-29,209.44287109375,210.592167572037,204.3724277564278,204.417497026702,36117653.0,
2015-01-30,206.254150390625,209.8597976717009,204.84569042561824,209.57809966143992,21746801.0,
2015-02-02,204.6316070556641,207.30203674332049,204.1020280455116,206.4344231366125,19302710.0,
2015-02-03,211.2907867431641,212.02317748163244,205.79216989443592,205.79216989443592,17092333.0,
2015-02-04,209.30767822265625,212.6879639933802,208.6541587138868,211.6288059800422,14072894.0,
2015-02-05,208.15838623046875,211.8090877222556,206.7837282293769,210.9302218267435,12365643.0,
2015-02-06,205.0485076904297,209.5780899366001,203.49357265467685,208.2485163072286,9045844.0,
2015-02-09,202.0738525390625,206.8738656329648,201.0146945083449,203.0879412955495,8839692.0,
2015-02-10,198.7611694335937,203.8315981425068,194.09636419032657,202.3668166524879,13651008.0,
2015-02-11,202.97525024414065,203.8879330532746,198.98649948062743,199.66255357772968,9781008.0,
2015-02-12,204.8794860839844,205.96117873074263,199.9442652635434,204.62033776220727,8709626.0,
2015-02-13,206.7611846923828,207.50484273244467,204.85694775496532,205.97244233663235,7393680.0,
2015-02-16,203.44851684570312,208.271064726368,202.81751690059605,207.03161451711784,12266698.0,
2015-02-18,203.18934631347656,204.620340893766,201.55553999999688,202.8175097594788,9835036.0,
2015-02-19,203.27947998046875,204.53019743455707,200.0118674319704,204.38370725428825,9550637.0,
2015-02-20,196.75552368164065,201.91610590587337,196.3498851788001,201.7470810878531,18717199.0,
2015-02-23,191.8766326904297,197.57806103628832,190.89634594445567,196.045660668727,14104463.0,
2015-02-24,189.62310791015625,193.0822800716585,188.62030149732712,192.50763177172635,19946218.0,
2015-02-25,190.00619506835932,193.01465917151387,189.53295267892227,191.2794471056764,15274116.0,
2015-02-26,189.7470703125,191.5498865087292,188.53015471297428,190.6710055273745,21459750.0,
2015-02-27,192.8005828857422,194.0287657653421,190.33297989403223,190.99776674689684,18659378.0,
2015-03-02,194.7611541748047,197.2963760918448,192.8005805532072,195.83157953498284,14579511.0,
2015-03-03,202.997787475586,204.27102446311355,195.4710086412248,195.8315628079453,20636925.0,
2015-03-04,200.0794677734375,204.9921688699664,198.32172102989355,204.16962456681583,14476047.0,
2015-03-05,199.4259490966797,202.53581914703275,197.8935487076732,201.12735925696137,10716702.0,
2015-03-09,195.97805786132807,200.9583632269325,194.73862270092943,199.459764689709,14065391.0,
2015-03-10,193.61184692382807,197.3639691371994,192.7667679836277,195.82030143462345,15234060.0,
2015-03-11,192.8907470703125,195.96680048973863,192.09073730466807,194.01750909935103,11635873.0,
2015-03-12,194.6597442626953,195.4710212765535,192.8118438662121,193.35270523755008,11782380.0,
2015-03-13,191.5724029541016,195.96677735725729,190.87381418891712,195.83156954008905,12936157.0,
2015-03-16,189.7696075439453,192.440037438852,189.3639690052272,191.88792374895647,13839990.0,
2015-03-17,193.09353637695312,193.780857825287,189.5216912315736,191.67380916466587,19070082.0,
2015-03-18,195.7527008056641,196.5639778052993,192.60902875758745,193.1273404398132,9269885.0,
2015-03-19,192.9358062744141,197.5667946624752,192.473831158862,197.3076463291761,13934612.0,
2015-03-20,192.4738311767578,194.0625682626654,191.2343809748945,193.3301624517577,10405717.0,
2015-03-23,189.7357788085937,194.7048013163755,188.86816525699703,193.0146585272547,13251683.0,
2015-03-24,191.087890625,192.51888513328052,189.7695843393035,189.7695843393035,9238431.0,
2015-03-25,190.40057373046875,191.4371970923105,189.5216928236012,191.3245239101861,10264941.0,
2015-03-26,186.88507080078125,191.380866291913,185.71323958493377,189.5442331951193,20621346.0,
2015-03-27,182.9188690185547,188.169589885881,180.60899350378304,187.9216938350316,23326922.0,
2015-03-30,182.70477294921875,184.27097533766872,179.482229625038,184.0230943326465,17330588.0,
2015-03-31,186.1414031982422,187.6963382084033,184.3385721494564,184.3385721494564,20235395.0,
2015-04-01,188.4061889648437,189.0709757498194,183.23433972829807,185.8935019113486,14588531.0,
2015-04-06,185.83718872070312,188.8456531730801,185.10479793756792,188.3949453668625,12334096.0,
2015-04-07,187.68508911132807,188.417479894032,186.1526885883505,186.1526885883505,21275454.0,
2015-04-08,195.13299560546875,195.94425761328452,187.6963544919346,187.831562319379,24821205.0,
2015-04-09,201.7132873535156,202.5921683049632,193.5329882691199,195.04285411561864,27276420.0,
2015-04-10,203.7977752685547,204.800596597544,200.3611532229081,201.6794594372396,25323219.0,
2015-04-13,207.8879547119141,208.39499909094403,202.53582795723577,204.34991137727923,20177342.0,
2015-04-15,208.1470947265625,211.7414592076083,204.4400420292609,207.5498968227928,22231264.0,
2015-04-16,209.20626831054688,211.3809208870217,207.09921964300105,208.33865472632857,20177302.0,
2015-04-17,208.8682403564453,212.80063981941169,207.91048819657,210.7161257219709,23958678.0,
2015-04-20,199.5836944580078,211.25696711343403,197.97242281892835,211.22316515868647,37628162.0,
2015-04-21,197.5104522705078,201.8034360105282,196.6090517466912,200.5977878006884,17707007.0,
2015-04-22,198.254135131836,199.8316049300578,195.38087851195883,198.7386448946801,14761313.0,
2015-04-23,197.6456756591797,200.42877855385643,195.84284452047413,199.17807610981987,13337818.0,
2015-04-24,198.06256103515625,199.3132784881793,195.75270062532445,197.6344029424,12709854.0,
2015-04-27,197.2512969970703,200.00059783201343,196.3836834161896,198.3217223039577,11042925.0,
2015-04-28,194.9752349853516,198.76115910332132,193.4766365746004,197.1160855598109,14687371.0,
2015-04-29,191.54986572265625,196.1808687862608,190.96395014638367,194.25409724512468,16387960.0,
2015-04-30,194.3329925537109,195.1330023132231,191.0879143245982,191.54988946072987,34802149.0,
2015-05-04,200.778076171875,201.44286299454004,193.916083768138,195.20058814028053,15078502.0,
2015-05-05,201.04849243164065,203.2231450422477,199.45975541742908,201.39779434307107,17846755.0,
2015-05-06,198.36680603027344,202.0851265800337,196.5076382338186,200.5639933947023,22438208.0,
2015-05-07,196.22593688964844,197.9611489722445,193.8033883302221,197.18368899554136,16735535.0,
2015-05-08,200.4963836669922,201.4090665603544,194.0512969067262,196.2822861632569,17104443.0,
2015-05-11,201.9048309326172,202.6935582285965,199.0766438814338,201.2062271366705,14214007.0,
2015-05-12,195.7639617919922,201.66820183383905,194.9639671796218,201.66820183383905,16650201.0,
2015-05-13,199.4597625732422,200.25977228978925,193.1724182008214,196.81186745456048,16701434.0,
2015-05-14,197.90480041503903,199.70763133902696,196.1245191685908,199.66254702709483,12329713.0,
2015-05-15,196.94708251953125,199.8766757574569,196.0794839018235,198.73864643699685,8331715.0,
2015-05-18,200.9132843017578,201.4653979423068,196.552711768938,197.1611620010584,9847540.0,
2015-05-19,201.814697265625,203.8879439814669,199.7977871406322,200.845677816723,14513036.0,
2015-05-20,204.81187438964844,205.29638410292208,202.29918728000104,202.90765253343164,8708891.0,
2015-05-21,202.08511352539065,206.28794356089472,201.4879306173983,205.35272606361588,10759523.0,
2015-05-22,203.68511962890625,204.07949081267964,202.14145189187204,202.14145189187204,8349048.0,
2015-05-25,201.5780639648437,204.62033006052457,201.0935542513917,202.8174990216849,6617337.0,
2015-05-26,199.3470764160156,201.91610013640093,198.91890328876005,201.6907387331962,9510249.0,
2015-05-27,199.5048217773437,200.7668065415078,198.35552523799944,199.6625642316836,8078236.0,
2015-05-28,197.36398315429688,201.52174415598097,196.50763683522533,199.62877441620145,26538868.0,
2015-05-29,197.6343994140625,199.76398269418831,196.7555185214826,198.28791890290864,29277517.0,
2015-06-01,203.3245391845703,203.92173710801475,197.85973967729603,198.310447427726,19594976.0,
2015-06-02,202.51329040527344,207.0541400708869,200.8907514243608,204.1132947493602,20178960.0,
2015-06-03,201.99497985839844,205.17245392773012,200.2259657281048,202.5921627808141,15546279.0,
2015-06-04,205.6794891357422,206.46821643711087,201.1386246036536,203.76398490747115,15931395.0,
2015-06-05,204.56398010253903,206.63722663582752,203.82030708251548,205.048489784328,13066337.0,
2015-06-08,199.53863525390625,205.07105426806203,199.00905622632288,204.34991577742767,10846953.0,
2015-06-09,199.144271850586,200.7104591955748,197.71327728334265,199.11045485221365,9153355.0,
2015-06-10,204.12454223632807,205.0484923427233,199.4372028435896,199.66254918995563,13509379.0,
2015-06-11,197.668212890625,204.9583786845992,196.879470496302,204.1696362902761,14676438.0,
2015-06-12,200.5301818847656,201.1724340764692,197.9160888012199,198.0851136203041,21543824.0,
2015-06-15,203.2118682861328,203.9442740299736,200.56397338542325,201.66820061694065,12858570.0,
2015-06-16,203.7076568603516,203.9442855908892,201.28512322163232,202.5921622477922,13929305.0,
2015-06-17,209.84852600097656,212.3612132312496,201.4654003831984,203.95555297656983,26232634.0,
2015-06-18,220.609115600586,221.2964370680377,210.1414759150288,210.15274323346,49366799.0,
2015-06-19,224.5978546142578,226.7950417629937,221.4091134105046,221.4091134105046,45710935.0,
2015-06-22,223.4823608398437,227.31335421616285,222.3105146523837,224.6654593020213,19394187.0,
2015-06-23,224.2260284423828,225.9612405972583,223.3246128883299,223.6964494369277,16007498.0,
2015-06-24,223.3020782470703,226.8063195549392,222.34432610130227,224.22602843779825,18603004.0,
2015-06-25,226.37814331054688,227.3809647159512,221.97250155220183,222.42320932303903,27175118.0,
2015-06-26,225.51052856445312,228.53024483875384,224.3161477924447,225.3302364431825,20966796.0,
2015-06-29,223.29080200195312,223.96687116202529,219.042902809876,222.6260152029253,20168946.0,
2015-06-30,225.3753204345703,225.9950379742472,222.64855423410333,223.07672736576225,23184864.0,
2015-07-01,226.62603759765625,227.7077302220234,225.5781469276038,225.5781469276038,14824266.0,
2015-07-02,227.79786682128903,229.80350959942496,226.95278788434248,227.3809610118201,15931202.0,
2015-07-03,226.975326538086,228.46265767100235,226.0401090405156,227.5499748098482,13831096.0,
2015-07-06,228.85704040527344,229.6119658064779,224.27110627471416,224.4739330558484,12237733.0,
2015-07-07,226.085205078125,229.09365441141,225.3527992703283,227.8316846203761,11294999.0,
2015-07-08,224.5865936279297,227.31335983452576,223.4710990453744,224.4175688126209,15190654.0,
2015-07-09,222.5133514404297,225.57815229680097,221.55559929242008,224.4513753300464,16245867.0,
2015-07-10,225.7584228515625,226.2541998887665,223.1555971670286,223.34714157382285,16110573.0,
2015-07-13,226.9302673339844,228.16971752131585,224.259837584434,225.7584361020503,9860248.0,
2015-07-14,224.8570098876953,227.9443453266205,224.2710942994308,227.35842973835605,9942927.0,
2015-07-15,227.865478515625,228.59786925436288,225.25138543254772,225.2964547061225,13532911.0,
2015-07-16,230.6936492919922,231.61759948113968,227.8654771760612,228.05702158762767,14854295.0,
2015-07-17,230.2429351806641,232.37251845855008,229.40913860422648,231.0429448461976,10195142.0,
2015-07-20,230.9302978515625,232.1021291445468,229.386629978692,231.61761937171,6348354.0,
2015-07-21,227.11053466796875,231.7640724826363,225.972505441092,231.66266661862423,7923338.0,
2015-07-22,236.7105865478516,237.51058122182445,226.38942171536755,226.47956026531952,17309440.0,
2015-07-23,235.561264038086,240.6429596209877,234.63731391641377,237.4091492382827,18642915.0,
2015-07-24,230.9978790283203,236.54155000727152,230.10773080533667,236.16972850713657,13099664.0,
2015-07-27,226.5584259033203,232.09084474468065,225.7471639306316,230.96408281179987,20118553.0,
2015-07-28,227.66265869140625,229.11617279881767,225.375317923058,227.2232182465256,13382878.0,
2015-07-29,224.4513702392578,228.21477483569984,223.5725043829421,227.4936363898812,14790821.0,
2015-07-30,225.38658142089844,227.15561048843023,223.6175673965145,225.37531410309623,11701228.0,
2015-07-31,225.7696990966797,227.13308976368705,223.09926939827503,225.35279326931803,16634259.0,
2015-08-03,225.9049072265625,228.47393106203936,225.2175857544501,225.5781549898421,9887787.0,
2015-08-04,222.6485595703125,226.6260433067284,220.8457434986676,226.11899893608623,12006872.0,
2015-08-05,222.5922241210937,225.5330844945454,221.7696797881954,222.7048973055596,14345010.0,
2015-08-06,220.609115600586,223.5499759700209,220.28236336608123,223.3246145582482,8708037.0,
2015-08-07,221.82601928710932,224.0006718009168,220.20346534697845,220.62037114984133,8608888.0,
2015-08-10,218.3443298339844,222.82884302591896,217.3527757011704,221.8598385736749,9288894.0,
2015-08-11,217.69081115722656,219.41475605611,215.8879799839125,218.81757311897323,8762464.0,
2015-08-12,212.48516845703125,217.69082037348312,211.95558941000087,217.14997400722123,9650325.0,
2015-08-13,210.33303833007807,214.97530897736883,209.44289007519512,213.40910656395585,9340350.0,
2015-08-14,217.9048767089844,219.04290591895656,210.54710741421343,211.88796339234543,12739366.0,
2015-08-17,214.242904663086,217.690809477396,213.1950139407068,217.690809477396,10857430.0,
2015-08-18,212.7555694580078,215.4372664660636,212.32741135671432,215.4372664660636,6630334.0,
